,Survived,Age,SibSp,Parch,Fare,Pclass_2,Pclass_3,Sex_male,Embarked_Q,Embarked_S
219,0,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,True
220,1,-0.9526087687913165,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True,True,False,True
221,0,-0.11878035117117736,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,True,False,True,False,True
222,0,1.7004816509091263,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,False,True,True,False,True
223,0,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,False,True,True,False,True
224,1,0.7150480664489618,0.4327933656785018,-0.4736736092984604,1.163700193253568,False,False,True,False,True
225,0,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.4601623283443675,False,True,True,False,True
226,1,-0.7252010185312785,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,True
227,0,-0.6114971434012596,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,False,True,True,False,True
228,0,-0.8010036019512912,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,True,False,True,False,True
229,0,-0.3461881014312153,2.2474704895351842,0.7676298785983874,-0.13565761536436197,False,True,False,False,True
230,1,0.48764031618892384,0.4327933656785018,-0.4736736092984604,1.0323213593611125,False,False,False,False,True
231,0,0.03282481566884794,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,False,True,True,False,True
232,0,2.3069023182692274,-0.47454519624983954,-0.4736736092984604,-0.3766033765200472,True,False,True,False,True
233,1,-1.7864371864114557,3.1548090514635256,2.0089333664952354,-0.016444159470040135,False,True,False,False,True
234,0,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,True
235,0,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.49640476528021726,False,True,False,False,True
236,0,1.1698635669690376,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,True,False,True,False,True
237,1,-1.5590294361514176,-0.47454519624983954,2.0089333664952354,-0.11988611489111134,True,False,False,False,True
238,0,-0.7252010185312785,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,True
239,0,0.33603514934889855,-0.47454519624983954,-0.4736736092984604,-0.4012683683236117,True,False,True,False,True
240,0,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,-0.3573908580066095,False,True,False,False,False
241,1,-0.3461881014312153,0.4327933656785018,-0.4736736092984604,-0.3363340021468808,False,True,False,True,False
242,0,0.03282481566884794,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,True,False,True,False,True
243,0,-0.4977932682712406,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,False,True,True,False,True
244,0,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,-0.5029485386158568,False,True,True,False,False
245,0,1.1698635669690376,1.340131927606843,-0.4736736092984604,1.163700193253568,False,False,True,True,False
246,0,-0.27038551801120264,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,False,True,False,False,True
247,1,-0.3461881014312153,-0.47454519624983954,2.0089333664952354,-0.35646868933346404,True,False,False,False,True
248,1,0.6392454830289491,0.4327933656785018,0.7676298785983874,0.40974072380221066,False,False,True,False,True
249,0,1.927889401169164,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,True,False,True,False,True
250,0,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,False,True,True,False,True
251,0,0.03282481566884794,0.4327933656785018,0.7676298785983874,-0.43776248884929375,False,True,False,False,True
252,0,2.5343100685292654,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,False,False,True,False,True
253,0,0.10862739908886059,0.4327933656785018,-0.4736736092984604,-0.32425318983493084,False,True,True,False,True
254,0,0.9424558167089997,-0.47454519624983954,2.0089333664952354,-0.2414492887801075,False,True,False,False,True
255,1,0.03282481566884794,-0.47454519624983954,2.0089333664952354,-0.3414522396297103,False,True,False,False,False
256,1,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,0.9462455716384695,False,False,False,False,False
257,1,0.10862739908886059,-0.47454519624983954,-0.4736736092984604,1.093228788100527,False,False,False,False,True
258,1,0.48764031618892384,-0.47454519624983954,-0.4736736092984604,9.667166525013505,False,False,False,False,False
259,1,1.6246790674891136,-0.47454519624983954,0.7676298785983874,-0.12491978668775715,True,False,False,False,True
260,0,-0.3461881014312153,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,False,True,True,True,False
261,1,-1.938042353251481,3.1548090514635256,2.0089333664952354,-0.016444159470040135,False,True,True,False,True
262,0,1.776284234329139,0.4327933656785018,0.7676298785983874,0.955306180872432,False,False,True,False,True
263,0,0.866653233288987,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,False,False,True,False,True
